Region,material,super_category,sub_use,cohort_year,surviving_stock_Mt,cohort_age,is_ghost
East Asia,Metal_Fe,machinery,machinery_group,2021,143.00309514722676,3,FALSE
East Asia,Metal_Fe,machinery,machinery_group,2022,149.1460323621941,2,FALSE
East Asia,Metal_Fe,machinery,machinery_group,2023,156.2261928567441,1,FALSE
East Asia,Metal_Fe,machinery,machinery_group,2024,163.83164679492154,0,FALSE
East Asia,Metal_Fe,machinery,machinery_group,1900,6.463193441233866e-19,124,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1905,5.1175615279173697e-17,119,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1910,2.5590206647616798e-15,114,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1915,1.0836088829688987e-13,109,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1920,3.4435436703286435e-12,104,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1925,8.294495494858893e-11,99,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1930,1.8680334325442326e-9,94,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1935,3.421235475878745e-8,89,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1940,6.778391091635206e-7,84,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1945,5.85407428891334e-6,79,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1950,1.8740523700124238e-5,74,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1955,3.260837740821677e-4,69,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1960,0.0051008774464487,64,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1965,0.03312167042485729,59,TRUE
East Asia,Metal_Fe,machinery,machinery_group,1970,0.21510514188178273,54,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1970,6.828052305286215e-9,54,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1971,1.8004123225306026e-8,53,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1972,4.998836763099165e-8,52,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1973,1.3687127308141058e-7,51,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1974,3.2326276866878575e-7,50,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1975,6.601855153852249e-7,49,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1976,1.4986041278504518e-6,48,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1977,3.635528024355632e-6,47,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1978,8.686838420954096e-6,46,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1979,2.050084183293167e-5,45,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1980,4.026410632721237e-5,44,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1981,8.155013355275127e-5,43,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1982,1.6790072524389572e-4,42,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1983,3.438449811410433e-4,41,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1984,7.121233345694691e-4,40,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1985,0.0013425951232635253,39,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1986,0.0023615088998663178,38,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1987,0.004757693664228225,37,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1988,0.009465883500166465,36,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1989,0.016554520886830827,35,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1990,0.028696095449330498,34,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1991,0.04794408024374866,33,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1992,0.0780655847593112,32,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1993,0.14598666145268127,31,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1994,0.20946215075372723,30,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1995,0.3566091435542171,29,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1996,0.5535828460017996,28,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1997,0.8385085050602413,27,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1998,0.96974314579644,26,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1999,1.4639143114342625,25,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2000,2.1694850201653266,24,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2001,3.0532705950342356,23,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2002,4.381244225971344,22,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2003,6.255890910252888,21,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2004,8.693547191561455,20,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2005,12.527062318855345,19,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2006,16.170885196512472,18,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2007,21.170043558325258,17,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2008,26.35904529420925,16,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2009,29.959480918381978,15,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2010,40.73027299262064,14,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2011,47.52215970256013,13,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2012,54.59160941213473,12,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2013,66.07952471769943,11,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2014,71.96697298064161,10,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2015,73.86993485038502,9,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2016,83.63484418865686,8,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2017,90.31982711835454,7,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2018,77.83989549034472,6,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2019,84.4228290498492,5,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2020,88.77824882958284,4,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2021,96.38557022050412,3,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2022,101.30154964336403,2,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2023,106.49354972651834,1,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,2024,111.76435846657196,0,FALSE
East Asia,Metal_Fe,machinery,vehicles_group,1900,1.420754085331026e-76,124,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1905,4.760326485456713e-69,119,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1910,4.565170897466718e-62,114,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1915,1.708724609693691e-55,109,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1920,2.2505520977995393e-49,104,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1925,1.072159416180529e-43,99,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1930,2.3203959939572685e-38,94,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1935,2.0212084386542984e-33,89,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1940,9.606936654384455e-29,84,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1945,1.0237598448807804e-24,79,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1950,2.1221827395894442e-21,74,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1955,1.2810924537510043e-17,69,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1960,3.805879837923508e-14,64,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1965,2.6269652268179732e-11,59,TRUE
East Asia,Metal_Fe,machinery,vehicles_group,1970,1.0388389760793141e-8,54,TRUE
East Asia,Metal_Fe,short_lived,durables,1970,0.001638188414612214,54,FALSE
East Asia,Metal_Fe,short_lived,durables,1971,0.0020374829537148967,53,FALSE
East Asia,Metal_Fe,short_lived,durables,1972,0.0025866571993497897,52,FALSE
East Asia,Metal_Fe,short_lived,durables,1973,0.003342782409478714,51,FALSE
East Asia,Metal_Fe,short_lived,durables,1974,0.0038236563900819714,50,FALSE
East Asia,Metal_Fe,short_lived,durables,1975,0.004041523467392511,49,FALSE
East Asia,Metal_Fe,short_lived,durables,1976,0.005155102325432154,48,FALSE
East Asia,Metal_Fe,short_lived,durables,1977,0.0068510520466485356,47,FALSE
East Asia,Metal_Fe,short_lived,durables,1978,0.009202937312959037,46,FALSE
East Asia,Metal_Fe,short_lived,durables,1979,0.012087856744237145,45,FALSE
East Asia,Metal_Fe,short_lived,durables,1980,0.013748067615708112,44,FALSE
East Asia,Metal_Fe,short_lived,durables,1981,0.017203461993402096,43,FALSE
East Asia,Metal_Fe,short_lived,durables,1982,0.021676945517597128,42,FALSE
East Asia,Metal_Fe,short_lived,durables,1983,0.02882345657068185,41,FALSE
East Asia,Metal_Fe,short_lived,durables,1984,0.03725976503662749,40,FALSE
East Asia,Metal_Fe,short_lived,durables,1985,0.0469844029085391,39,FALSE
East Asia,Metal_Fe,short_lived,durables,1986,0.057101330475308305,38,FALSE
East Asia,Metal_Fe,short_lived,durables,1987,0.07809601120775292,37,FALSE
East Asia,Metal_Fe,short_lived,durables,1988,0.10361085091267988,36,FALSE
East Asia,Metal_Fe,short_lived,durables,1989,0.1265825144051219,35,FALSE
East Asia,Metal_Fe,short_lived,durables,1990,0.15302397468559098,34,FALSE
East Asia,Metal_Fe,short_lived,durables,1991,0.19776864696051352,33,FALSE
East Asia,Metal_Fe,short_lived,durables,1992,0.22933916609034302,32,FALSE
East Asia,Metal_Fe,short_lived,durables,1993,0.32935764305473775,31,FALSE
East Asia,Metal_Fe,short_lived,durables,1994,0.4065017907719429,30,FALSE
East Asia,Metal_Fe,short_lived,durables,1995,0.3451856811556757,29,FALSE
East Asia,Metal_Fe,short_lived,durables,1996,0.48651200174747145,28,FALSE
East Asia,Metal_Fe,short_lived,durables,1997,0.6448624118034361,27,FALSE
East Asia,Metal_Fe,short_lived,durables,1998,0.6056884083130333,26,FALSE
East Asia,Metal_Fe,short_lived,durables,1999,0.8003224259173244,25,FALSE
East Asia,Metal_Fe,short_lived,durables,2000,1.019564672570743,24,FALSE
East Asia,Metal_Fe,short_lived,durables,2001,1.231387026373083,23,FALSE
East Asia,Metal_Fe,short_lived,durables,2002,1.5959764429982954,22,FALSE
East Asia,Metal_Fe,short_lived,durables,2003,1.982026142286419,21,FALSE
East Asia,Metal_Fe,short_lived,durables,2004,2.679441331410434,20,FALSE
East Asia,Metal_Fe,short_lived,durables,2005,3.75374218039447,19,FALSE
East Asia,Metal_Fe,short_lived,durables,2006,4.5892523045611195,18,FALSE
East Asia,Metal_Fe,short_lived,durables,2007,5.8371657394851475,17,FALSE
East Asia,Metal_Fe,short_lived,durables,2008,6.936913748657836,16,FALSE
East Asia,Metal_Fe,short_lived,durables,2009,7.731678726118322,15,FALSE
East Asia,Metal_Fe,short_lived,durables,2010,10.438329476419069,14,FALSE
East Asia,Metal_Fe,short_lived,durables,2011,12.42100872943282,13,FALSE
East Asia,Metal_Fe,short_lived,durables,2012,13.92321206714443,12,FALSE
East Asia,Metal_Fe,short_lived,durables,2013,17.586841551685186,11,FALSE
East Asia,Metal_Fe,short_lived,durables,2014,19.415359033864913,10,FALSE
East Asia,Metal_Fe,short_lived,durables,2015,20.42568159507303,9,FALSE
East Asia,Metal_Fe,short_lived,durables,2016,23.94991962895339,8,FALSE
East Asia,Metal_Fe,short_lived,durables,2017,26.72654997830461,7,FALSE
East Asia,Metal_Fe,short_lived,durables,2018,23.901028376622083,6,FALSE
East Asia,Metal_Fe,short_lived,durables,2019,26.978113395298692,5,FALSE
East Asia,Metal_Fe,short_lived,durables,2020,29.57069267400465,4,FALSE
East Asia,Metal_Fe,short_lived,durables,2021,33.456891815180995,3,FALSE
East Asia,Metal_Fe,short_lived,durables,2022,36.55491154169476,2,FALSE
East Asia,Metal_Fe,short_lived,durables,2023,39.718482972631065,1,FALSE
East Asia,Metal_Fe,short_lived,durables,2024,42.51034447058094,0,FALSE
East Asia,Metal_Fe,short_lived,durables,1900,3.0071601630115914e-14,124,TRUE
East Asia,Metal_Fe,short_lived,durables,1905,2.0741882295418132e-13,119,TRUE
East Asia,Metal_Fe,short_lived,durables,1910,1.1625418219147864e-12,114,TRUE
East Asia,Metal_Fe,short_lived,durables,1915,5.741179382169071e-12,109,TRUE
East Asia,Metal_Fe,short_lived,durables,1920,2.465878575842486e-11,104,TRUE
East Asia,Metal_Fe,short_lived,durables,1925,1.314532319794961e-10,99,TRUE
East Asia,Metal_Fe,short_lived,durables,1930,9.702308556325544e-10,94,TRUE
East Asia,Metal_Fe,short_lived,durables,1935,6.843404467784533e-9,89,TRUE
East Asia,Metal_Fe,short_lived,durables,1940,5.741318087709891e-8,84,TRUE
East Asia,Metal_Fe,short_lived,durables,1945,1.8566818857944122e-7,79,TRUE
East Asia,Metal_Fe,short_lived,durables,1950,1.317373504487125e-7,74,TRUE
East Asia,Metal_Fe,short_lived,durables,1955,4.151879939351115e-6,69,TRUE
East Asia,Metal_Fe,short_lived,durables,1960,6.230029257102628e-5,64,TRUE
East Asia,Metal_Fe,short_lived,durables,1965,2.3556257883795685e-4,59,TRUE
East Asia,Metal_Fe,short_lived,durables,1970,0.001495030172251691,54,TRUE
East Asia,Metal_Fe,short_lived,packaging,1970,0,54,FALSE
East Asia,Metal_Fe,short_lived,packaging,1971,0,53,FALSE
East Asia,Metal_Fe,short_lived,packaging,1972,0,52,FALSE
East Asia,Metal_Fe,short_lived,packaging,1973,0,51,FALSE
East Asia,Metal_Fe,short_lived,packaging,1974,0,50,FALSE
East Asia,Metal_Fe,short_lived,packaging,1975,0,49,FALSE
East Asia,Metal_Fe,short_lived,packaging,1976,0,48,FALSE
East Asia,Metal_Fe,short_lived,packaging,1977,0,47,FALSE
East Asia,Metal_Fe,short_lived,packaging,1978,0,46,FALSE
East Asia,Metal_Fe,short_lived,packaging,1979,5.96905e-318,45,FALSE
East Asia,Metal_Fe,short_lived,packaging,1980,2.013351423173989e-307,44,FALSE
East Asia,Metal_Fe,short_lived,packaging,1981,5.3710110268432994e-297,43,FALSE
East Asia,Metal_Fe,short_lived,packaging,1982,1.1489190323697807e-286,42,FALSE
East Asia,Metal_Fe,short_lived,packaging,1983,1.80641283345381e-276,41,FALSE
East Asia,Metal_Fe,short_lived,packaging,1984,2.1591784422434e-266,40,FALSE
East Asia,Metal_Fe,short_lived,packaging,1985,1.9006253414500343e-256,39,FALSE
East Asia,Metal_Fe,short_lived,packaging,1986,1.1665738905883887e-246,38,FALSE
East Asia,Metal_Fe,short_lived,packaging,1987,6.247136729380573e-237,37,FALSE
East Asia,Metal_Fe,short_lived,packaging,1988,2.493193363376966e-227,36,FALSE
East Asia,Metal_Fe,short_lived,packaging,1989,6.720311954141687e-218,35,FALSE
East Asia,Metal_Fe,short_lived,packaging,1990,1.4074271623758955e-208,34,FALSE
East Asia,Metal_Fe,short_lived,packaging,1991,1.8908756049936794e-199,33,FALSE
East Asia,Metal_Fe,short_lived,packaging,1992,2.3082858892716524e-190,32,FALSE
East Asia,Metal_Fe,short_lived,packaging,1993,1.8875189312395529e-181,31,FALSE
East Asia,Metal_Fe,short_lived,packaging,1994,9.201341353297651e-173,30,FALSE
East Asia,Metal_Fe,short_lived,packaging,1995,4.526210601995636e-164,29,FALSE
East Asia,Metal_Fe,short_lived,packaging,1996,1.337280663122877e-155,28,FALSE
East Asia,Metal_Fe,short_lived,packaging,1997,2.5256367032837934e-147,27,FALSE
East Asia,Metal_Fe,short_lived,packaging,1998,2.8193982428556527e-139,26,FALSE
East Asia,Metal_Fe,short_lived,packaging,1999,2.8757396796728325e-131,25,FALSE
East Asia,Metal_Fe,short_lived,packaging,2000,2.0699523615488063e-123,24,FALSE
East Asia,Metal_Fe,short_lived,packaging,2001,1.0353867077060153e-115,23,FALSE
East Asia,Metal_Fe,short_lived,packaging,2002,3.592585204910853e-108,22,FALSE
East Asia,Metal_Fe,short_lived,packaging,2003,8.590464576278412e-101,21,FALSE
East Asia,Metal_Fe,short_lived,packaging,2004,1.3203714601311869e-93,20,FALSE
East Asia,Metal_Fe,short_lived,packaging,2005,1.4782369736365835e-86,19,FALSE
East Asia,Metal_Fe,short_lived,packaging,2006,9.57175323991087e-80,18,FALSE
East Asia,Metal_Fe,short_lived,packaging,2007,4.2869525270960904e-73,17,FALSE
East Asia,Metal_Fe,short_lived,packaging,2008,1.2439814577341977e-66,16,FALSE
East Asia,Metal_Fe,short_lived,packaging,2009,2.117272944247464e-60,15,FALSE
East Asia,Metal_Fe,short_lived,packaging,2010,2.4706318763939198e-54,14,FALSE
East Asia,Metal_Fe,short_lived,packaging,2011,1.6743623520614062e-48,13,FALSE
East Asia,Metal_Fe,short_lived,packaging,2012,6.995359792067682e-43,12,FALSE
East Asia,Metal_Fe,short_lived,packaging,2013,1.7389798767703425e-37,11,FALSE
East Asia,Metal_Fe,short_lived,packaging,2014,2.2595826704354644e-32,10,FALSE
East Asia,Metal_Fe,short_lived,packaging,2015,1.6174961208217605e-27,9,FALSE
East Asia,Metal_Fe,short_lived,packaging,2016,6.966407074934278e-23,8,FALSE
East Asia,Metal_Fe,short_lived,packaging,2017,1.517604033460649e-18,7,FALSE
East Asia,Metal_Fe,short_lived,packaging,2018,1.338550317742576e-14,6,FALSE
East Asia,Metal_Fe,short_lived,packaging,2019,7.125532077145717e-11,5,FALSE
East Asia,Metal_Fe,short_lived,packaging,2020,1.6405323141033943e-7,4,FALSE
East Asia,Metal_Fe,short_lived,packaging,2021,1.576255661153519e-4,3,FALSE
East Asia,Metal_Fe,short_lived,packaging,2022,0.05122863692091355,2,FALSE
East Asia,Metal_Fe,short_lived,packaging,2023,4.524931702666567,1,FALSE
East Asia,Metal_Fe,short_lived,packaging,2024,53.673052843059935,0,FALSE
East Asia,Metal_Fe,short_lived,packaging,1900,0,124,TRUE
East Asia,Metal_Fe,short_lived,packaging,1905,0,119,TRUE
East Asia,Metal_Fe,short_lived,packaging,1910,0,114,TRUE
East Asia,Metal_Fe,short_lived,packaging,1915,0,109,TRUE
East Asia,Metal_Fe,short_lived,packaging,1920,0,104,TRUE
East Asia,Metal_Fe,short_lived,packaging,1925,0,99,TRUE
East Asia,Metal_Fe,short_lived,packaging,1930,0,94,TRUE
East Asia,Metal_Fe,short_lived,packaging,1935,0,89,TRUE
East Asia,Metal_Fe,short_lived,packaging,1940,0,84,TRUE
East Asia,Metal_Fe,short_lived,packaging,1945,0,79,TRUE
East Asia,Metal_Fe,short_lived,packaging,1950,0,74,TRUE
East Asia,Metal_Fe,short_lived,packaging,1955,0,69,TRUE
East Asia,Metal_Fe,short_lived,packaging,1960,0,64,TRUE
East Asia,Metal_Fe,short_lived,packaging,1965,0,59,TRUE
East Asia,Metal_Fe,short_lived,packaging,1970,0,54,TRUE
Europe & Russia,Metal_Fe,buildings,non_residential,1970,12.352199985486479,54,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1971,12.704086446765888,53,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1972,14.404031345103798,52,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1973,16.38244913226275,51,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1974,16.941503724021487,50,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1975,15.610240453791617,49,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1976,17.42997143946795,48,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1977,17.862478239273347,47,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1978,19.677457728168747,46,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1979,20.319383070402168,45,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1980,19.537228472874105,44,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1981,19.975746966528675,43,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1982,19.182194095584165,42,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1983,20.566665865547986,41,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1984,22.112122646261913,40,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1985,21.630879250863718,39,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1986,22.432848018163718,38,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1987,23.21169516077283,37,FALSE
Europe & Russia,Metal_Fe,buildings,non_residential,1988,25.859684478732724,36,FALSE
